samples,CE(16:0),CE(16:1),CE(18:0),CE(18:1),CE(18:2),CE(18:3),CE(20:1),CE(20:2),CE(20:3),CE(20:4),CE(20:5),CE(21:2),CE(22:5),CE(22:6),Cer(32:0;2),Cer(32:1;2),Cer(33:0;2),Cer(33:1;2),Cer(34:0;2),Cer(34:1;2),Cer(34:1;3),Cer(34:2;2),Cer(35:1;2),Cer(36:0;2),Cer(36:0;3),Cer(36:1;2),Cer(36:1;3),Cer(36:2;2),Cer(38:0;2),Cer(38:1;2),Cer(39:1;2),Cer(40:0;2),Cer(40:1;2),Cer(40:2;2),Cer(40:3;2),Cer(41:0;2),Cer(41:0;3),Cer(41:1;2),Cer(41:1;3),Cer(41:2;2),Cer(42:0;2),Cer(42:0;3),Cer(42:1;2),Cer(42:2;2),Cer(42:2;3),Cer(42:3;2),Cer(43:0;2),Cer(43:1;2),Cer(43:2;2),Cer(44:2;2),DG(32:1),DG(32:6),DG(34:1),DG(34:2),DG(34:3),DG(34:4),DG(36:1),DG(36:2),DG(36:3),DG(36:4),DG(38:4),DG(38:5),DG(40:4),HexCer(34:1;2),HexCer(44:4;2),LPA(16:0),LPA(16:1),LPA(16:2),LPA(18:0),LPA(18:1),LPA(18:2),LPC(14:0),LPC(15:0),LPC(16:0),LPC(16:1),LPC(16:2),LPC(16:3),LPC(17:0),LPC(17:1),LPC(17:2),LPC(18:0),LPC(18:1),LPC(18:2),LPC(18:3),LPC(19:1),LPC(19:2),LPC(20:0),LPC(20:1),LPC(20:3),LPC(20:4),LPC(20:5),LPC(22:3),LPC(22:4),LPC(22:5),LPC(22:6),LPC(O-16:0),LPC(O-18:0),LPC(O-18:1),LPE(14:0),LPE(16:0),LPE(16:1),LPE(17:0),LPE(17:1),LPE(18:0),LPE(18:1),LPE(18:2),LPE(18:3),LPE(19:0),LPE(19:1),LPE(20:0),LPE(20:1),LPE(20:2),LPE(20:3),LPE(20:4),LPE(20:5),LPE(22:0),LPE(22:1),LPE(22:2),LPE(22:3),LPE(22:4),LPE(22:5),LPE(22:6),LPI(16:0),LPI(18:0),LPI(18:1),LPI(18:2),LPI(20:4),PA(30:0),PA(32:0),PA(32:1),PA(34:1),PA(34:2),PA(36:2),PA(36:3),PC(31:0),PC(32:0),PC(32:1),PC(32:2),PC(33:0),PC(34:1),PC(34:2),PC(34:3),PC(34:4),PC(36:1),PC(36:2),PC(36:3),PC(36:4),PC(36:5),PC(38:1),PC(38:2),PC(38:3),PC(38:4),PC(38:5),PC(40:3),PC(40:4),PC(40:6),PC(40:7),PC(O-30:1),PC(O-32:0),PC(O-32:3),PC(O-32:4),PC(O-34:1),PC(O-34:2),PC(O-34:3),PC(O-34:4),PC(O-34:5),PC(O-36:1),PC(O-36:2),PC(O-36:3),PC(O-36:4),PC(O-36:5),PC(O-38:0),PC(O-38:3),PC(O-38:4),PC(O-38:5),PC(O-38:6),PC(O-40:0),PC(O-40:4),PC(O-40:6),PC(O-42:1),PC(O-42:3),PC(O-42:4),PC(O-42:5),PE(30:0),PE(31:0),PE(32:2),PE(33:0),PE(33:1),PE(34:1),PE(34:2),PE(34:3),PE(35:1),PE(36:1),PE(36:2),PE(36:3),PE(36:4),PE(36:5),PE(37:1),PE(37:2),PE(37:3),PE(37:4),PE(38:2),PE(38:4),PE(38:5),PE(38:6),PE(39:3),PE(40:1),PE(40:2),PE(40:4),PE(40:5),PE(O-32:0),PE(O-32:1),PE(O-32:2),PE(O-34:2),PE(O-34:3),PE(O-34:4),PE(O-36:2),PE(O-36:3),PE(O-36:5),PE(O-36:6),PE(O-38:2),PE(O-38:3),PE(O-38:4),PE(O-38:5),PE(O-38:6),PE(O-38:7),PE(O-40:2),PE(O-40:3),PE(O-40:4),PE(O-40:5),PE(O-40:6),PE(O-40:7),PE(O-40:8),PE(O-42:4),PG(32:0),PG(32:1),PG(34:1),PG(35:1),PG(36:1),PG(36:2),PG(36:3),PG(36:4),PG(36:5),PG(38:4),PG(38:5),PG(38:6),PG(40:7),PI(32:1),PI(33:1),PI(34:1),PI(34:2),PI(34:3),PI(35:1),PI(36:1),PI(36:2),PI(36:3),PI(36:4),PI(37:1),PI(37:2),PI(37:4),PI(38:3),PI(38:4),PI(38:5),PI(38:6),PI(40:4),PI(40:6),PS(32:1),PS(34:1),PS(36:1),PS(36:2),PS(36:3),PS(36:4),PS(37:1),PS(38:1),PS(38:2),PS(38:3),PS(38:4),PS(38:5),PS(39:1),PS(40:1),PS(40:2),PS(40:3),PS(40:4),PS(40:6),PS(40:7),PS(41:1),PS(41:2),PS(41:3),PS(41:4),PS(42:1),PS(42:2),PS(42:3),PS(42:4),SM(32:1;2),SM(33:1;2),SM(34:0;2),SM(34:1;2),SM(35:1;2),SM(36:0;2),SM(36:1;2),SM(38:1;2),SM(39:1;2),SM(40:1;2),SM(40:2;2),SM(41:1;2),SM(41:2;2),SM(42:0;2),SM(42:1;2),SM(42:2;2),SM(42:3;2),SM(43:1;2),SM(43:2;2),TG(48:1),TG(50:1),TG(51:4),TG(52:3),TG(52:4),TG(52:5),TG(52:6),TG(53:4),TG(54:2),TG(54:3),TG(54:4),TG(54:5),TG(54:6),TG(54:7),TG(55:4),TG(56:2),TG(56:3),TG(56:4),TG(56:5),TG(58:3),TG(58:5),TG(58:8)
n1,0.069397401660397,0.024800525372839,0.013774871130201,0.285499704664044,0.161903863552041,0.013873810757907,0,0.007475756460094,0.037191002339132,0.063602512226663993,0.031014004204263,0,0.016307347085156,0.016121557904762,0.001021095795909,0.006065048677604,9.9761631292e-4,0.005338749186671,0.045897869169341,0.15935013130977,0.002784377518758,0.007553383476204,0.007892925176124,0.003246957538689,0.00174456813525,0.009792682184808,0.006075305086325,0.001669996394805,0.001327153008271,0.00733442271938,0.00221646924003,0.018008166454593,0.02194382462129,0.006365877266402,9.27956365316e-4,0.013409821087024,0.004893400071617,0.017408820698782,0.00289911159954,0.003514642148134,0.091086319044515,0.021570474283549,0.058375853004226,0.053074765554768,0.001813459426,0.008560314851334,0.006688217327918,0.006950055075049,0.00221901135408,0,0,0,0.19668050999265,0.093306280772861,0.007493062204857,0,0.175351646744224,0.229438750508435,0.082014883480067,0.039961125173734,0.299571075897393,0.048450971619442,0.018031390181616,0.031326227776553,0.008246708193782,0.007468527326246,0.001080499327364,2.30128040238e-4,0.003033473090486,0.022054151688206,0.014353155199858,0.009041966319322,0.03013135467378,1.01428714588042,0.050263785750151,0.006327136495986,0.004806244519798,0.035710280079995,0.012181904777407,0.006300972636495,0.288255279094146,0.587265442991488,0.472296585994516,0.015359744668353,0.008276438142693,0.011169962359503,0.007265647311985,0.021869033721459,0.04096978052537,0.350957870174378,0.032459185251689,0.005070894781991,0.012674037058494,0.028539123828907,0.028687224395695,0.011944272430811,0.009692389195265,0.005974018507455,6.85796260591e-4,0.038302425599736,0.017765755320444,0.003386449881852,0.003467867152281,0.045970633214582,0.48267657686006,0.393949619136218,0.008123786466187,7.39444079931e-4,8.94605382091e-4,0.0020242839035,0.009560509679615,0.005566872353291,0.059836924959053,0.513767086404466,0.08466136920452,0,7.63611048264e-4,4.36389889844e-4,0.001463740540283,0.044266902607257,0.082094641714424,0.130220318970468,0,0.029223848391458,0.019798083741517,0.019465225696129,0.016997180189007,0.001295898305819,0.016321828742205,0.009583336173354,0.0895339801229,0.044074832110375,0.038138945062427,0.018828780185646,0.061304556438221,0.938297259991829,0.430098548240035,0.105283984697003,0.046540988774595,8.87160082189833,5.31887115365174,0.32092332577136,0.025401927284595,0.904997329458187,4.04359823857894,3.11092592713347,1.78070488396896,0.17441604073009,0.016952011948327,0.177880592829985,0.157123229320802,1.00335298943938,0.649442044885806,0.006292380298323,0.026109068292753,0.066568630518973,0.028994774424074,0.015867081328521,0.120057823406148,0,0,0.322521184221951,0.272640421374225,0.097655147105775,0.007307330618735,0.023528321531053,0.114959972509271,0.219860380508644,0.113916894749704,0.142432131444242,0.093116503261399,0.004705515975427,0.011004753509134,0.078473010227953,0.20423489390039,0.056865708855705,0.035998397764296,0.02683906461111,0.034972968518986,0.017484583771334,0.021956107936332,0.02050700889163,0.014060553055641,0.002086159009341,0.00287500783396,0.00265265443957,0.004468291776317,0.00981787236038,0.803319868721779,0.294660695344708,0.020416800398818,0.108825258928457,1.20405258445371,1.7056074756836,0.676380371928316,0.270437133765826,0.032365177165056,0.011168656795431,0.024679983190153,0.007729972328934,0.03282199741697,0.083346707584672,1.14343909632185,0.394373049891582,0.102593624035598,0,0,0,0.042015257371183,0.067811981882157,0.005075328149818,0.008775497555132,0.016481178480428,0.476359897120291,0.297680373824908,0.01125463012503,0.794096546516544,0.905338408694902,0.628603409169374,0.072552570831282,0.207391299148703,0.189503872243348,0.424366427543558,1.12003841443288,0.632394028818267,0.215754837711767,0.063082122261208,0.064685136242518,0.070411908223728,0.223232610553103,0.238023698673071,0.157032976012308,0.019441247680028,0.055766550392606,0,0.001967003635435,0.167793117079594,0.005644404317336,0.057402994287369,0.109213283698691,0.046174848756036,0.014035871676409,0,0,0.002974712620526,0.011096427824278,0.024688099857752,0.060545024126627,0.018411713582548,0.847659387891265,0.317111449698929,0.01958812366341,0.076044104128353,0.695532116257736,0.974292729354888,0.233477667229879,0.185408412771277,0.007114232321478,0.020173832352759,0.016834425367401,0.08580721259979,1.98888776252949,0.259032943918283,0.039614046191685,0.045315426770026,0.044793020292114,0,0.206686034936454,2.60725629596961,0.472057072065582,0.039077860050052,0,0.115970988642977,0.236127986486631,0.070403201914291,0.134400957731337,0.213130005910267,0.050510369675765,0.083871469905215,0.159630062526374,0.114543908898763,0.040732626143427,0.067054928419081,0.335661189452437,0.021187816385367,0.014674370774595,0.012979564781415,0.023462371270135,0.016652125393062,0.034458770635811,0.016056432685515,0.02160069628912,0.014900542100519,0.14897701830326401,0.112907137914912,0.523473101036481,3.72649485486193,0.118586863839458,0.011471258510832,0.266936175967005,0.133906798158635,0.030983631832808,0.311388473631531,0.078998370988622,0.183594636014239,0.037715167263855,0.02118284597649,0.320246387557092,0.755550029138386,0.13163212459216,0.009503068783126,0.021206931267035,0,0,0,0,0,0,3.67778340875e-4,0,0.013896077746322,0,0,0,0,0,0,0,0,0.003095768352184,0,0,4.22597869655e-4,0.002551513576458
n10,0.030280559180747,0.014756225681381,0.002973079986191,0.126900904556907,0.150579917974164,0.004792971531741,0.001617278321143,0,0.020621580596653,0.055669217318159,0.024526772088672,0,0.008933113967575,0.021850633359628,5.78715253252e-4,0.009089556128083,0,0.007363898084844,0.03493546707528,0.160263798023219,0.002506823987697,0.006217733062741,0.00801827959214,0.002234458421476,1.76510985121e-4,0.013462746868201,0.002847147854782,0.003079789531755,0,0.009355635665383,0.002301154346749,0.009875306933948,0.019849014780561,0.007909321509504,0.001087760880711,0.008102444072555,0.003711668780087,0.013055040684377,0,0.004712257302343,0.044699611317029,0.016936706037002,0.040106833486501,0.055479416172859,7.12469218636e-4,0.011928464817425,0.004581945479506,0.004938861640555,0.002971557306726,8.51193222538e-4,0.022803323324032,0.002129458769454,0.214794978189598,0.12036768608798,0.011296384117066,0.002264442474857,0.121717913609729,0.209803080169064,0.093596033611108,0.063334394695354,0.379433536498952,0.070403149535896,0.006611865849575,0.014936221337424,0,0.004518606844681,6.14308886965e-4,2.75670681851e-4,0.002361581358189,0.00886232789648,0.004830133350858,0.017356091988278,0,0.685616310674566,0.047820404005905,0.007244322651082,0,0.02318519270567,0.008313795175071,0.004436703151146,0.171493304449866,0.538449336774327,0.482641074200554,0.009670784045955,0.004164449220473,0.003208348136191,0.002117070660887,0.014135888313107,0.072178966995582,0.845062825728844,0.089743682936619,0.002233874619455,0.018837049806206,0.057991148218404,0.075376760500676,0.01288561402964,0.005936600536799,0.007234784973771,4.03211969832e-4,0.026542193822927,0.011274026479157,0.001741831435275,0.002217847457473,0.024126255067306,0.438237458854279,0.337578880059198,0.004141716925267,0,0.001146707144069,5.14529067787e-4,0.008909544595455,0.006744586978357,0.065380387723172,1.00339523555968,0.189979265165407,0,6.2403110733e-4,0,0.001317246538478,0.069423201388122,0.132996528560736,0.285203297354373,0.001087194607516,0.041647008682243,0.016868081175877,0.018024433109949,0.035404413127414,0.002030813516018,0.022295980754657,0.004037124438561,0.059189851176141,0.022824944560408,0.021230069923501,0.009791346155841,0.057911721716779,1.27661629962169,0.290869217538286,0.042920806574726,0.054248372873863,6.79827534023996,4.18050110845129,0.150918279975555,0.020409226398065,0.68273903774338,3.06110421318937,2.47176862392844,2.41138793882893,0.276085193057178,0.024018049957772,0.120490017609376,0.049240735288397,1.35048946842414,0.892908156640744,0.007637000551668,0.023961095329943,0.12288976468427,0.058164138380232,0.01754710792191,0.094461269642942,0,0.004146833676836,0.22031119442799,0.175015947821715,0.039555751512948,0,0.006517274591602,0.038663401261342,0.134407932188035,0.067544185676601,0.170299665970504,0.098001315500549,0.002223315746465,0.00368765323945,0.053921113604766,0.277815120229639,0.075292350191442,0.014276638317244,0.011662162871072,0.034566297344015,0.005287028507961,0.013554786224147,0.011133781462636,0.008830935132131,0.001194278681428,0,0,0.001952349898771,0.002178115226734,0.50297700563092,0.197407097055733,0.011072149236109,0.055876563688645,0.874439985014899,1.17151172248712,0.464756918427368,0.241227640025792,0.036458544903259,0.009559311265546,0.013126592874662,0.007795989311363,0.038888595437124,0.056565208716239,1.33468363803383,0.469310700548412,0.13789874217232,0.003829150402729,0,0.015760780648046,0.04838024663409,0.094471166173292,0.002768436605417,0.004734360442139,0.004061592054297,0.214048392592603,0.111405636688169,0.003014363701244,0.262906953251886,0.283984266473104,0.442212882303462,0.060931988223881,0.050625334626065,0.049436587476934,0.262577814687757,0.855191273848765,0.509615383087437,0.183927358563988,0.017442759131742,0.01057379258668,0.035851402712874,0.102377340273016,0.160005538248644,0.128724882767952,0.024881870259571,0.020347281203341,2.30210402418e-4,0.001845361871814,0.114130493944865,0.002121339553727,0.034321676469625,0.069563790536798,0.026069125762214,0.009484535807764,0,0,0.002085888318257,0.01257316664738,0.024697200233467,0.025157414113783,0.001950615477964,0.504320430147329,0.185889195464936,0.004605879130981,0.035385978311268,0.415098199273294,0.625993632396892,0.130325633334852,0.227702387714622,0.003622394383756,0.008511696700251,0.019021125006066,0,2.88170881535498,0.351355519142554,0.05517447171399,0.045307804723906,0.061733333389319,0.002335822367764,0.193085355778688,3.28857057711665,0.497881328229185,0.033040844886542,0.016234837651866,0.060386914093877,0.179084214460243,0.086131297672694,0.197029906647124,0.346453220448233,0.039694291769233,0.019310771618044,0.127177182287828,0.097029941163793,0.002960159667961,0.123441288560062,0.253819564757862,0.017806844540808,0.011562830220351,0.007844521584445,0.006316780733807,0,0.044838165382095,0.019165681944152,0.010225402006389,0.008825587793322,0.14293142203338,0.102607272789244,0.350212120724999,3.10956157178705,0.100431092829558,0.006406598714508,0.408685101368043,0.187830918948921,0.029676870673799,0.292513701142593,0.090659003097196,0.131324805717669,0.0407304666526,9.20572300933e-4,0.207496686307672,0.730308263550168,0.13595872181665,0.007118536019761,0.020074062820314,0.128550122755128,0.208517645439851,0.00438245260847,0.388117767392005,0.101963325010013,0.016122499317824,0.00699756885349,0.00735690217025,0.129953919457209,0.25101299070307,0.152661590530449,0.077557809909927,0.028013310349932,0.007889697537657,0.002867645881551,0,0.007183191202499,0.014126813153301,0.028754958791453,0,0.002735402690493,0.018880020385703
n11,0.100565099162799,0.023137341372544,0.015425688045869,0.300825753352085,0.32234703533116,0.013173964028136,0.005693703369256,0.009100229438502,0.027863634082449,0.101758661672826,0.014173578692844,0.006289042316286,0.012970987733811,0.019141042942212,3.76616227731e-4,0.006605878449894,0.001294742699003,0.004375005738121,0.039843278635797,0.167692624593348,0.003375337136665,0.006905015193668,0.005120539400643,0.00449070536161,0.002038660551128,0.011567569117105,0.007816471825363,0.002379344389079,0.002041818628721,0.008766985352257,0.001729816757753,0.011375557444489,0.01843334887854,0.005291642425132,0.001147677788018,0.010692683897156,0.005115194961638,0.016620071634764,0.002090647366898,0.003938122759096,0.06649065151167,0.02347188544094,0.048636667106262,0.05395308346547,0.002760078840372,0.012375939254492,0.00574729633843,0.00561983956581,0.002507270680194,0.002162627653965,0.078085236208652,0,0.405073998904016,0.385722973196874,0.064034503790564,0.005745015381113,0.137531991146635,0.479850823844456,0.328263914916751,0.114360125476694,0.353436264368119,0.069652338183995,0.011405243437104,0.034194260429146,0.017581393139284,0.014363407408054,0.00164687198074,2.61458681463e-4,0.009029710779771,0.017103467159453,0.008325350009171,0.008410608185254,0,1.1036005732987,0.046851136079218,0.00598972947037,0.005584664585398,0.029344724572443,0.022484517597051,0.012961860169236,0.38300558028265,0.809948371715757,0.835541318968311,0.015658129388239,0.025614409852669,0.016363517233258,0.00667384385721,0.02759196515289,0.055391218045742,0.756211181067616,0.032925895871389,0.006265536723959,0.02716355608031,0.040471039916073,0.04995365459452,0.014451132878661,0.009153117862727,0.014565043868191,3.85293952658e-4,0.054354184130757,0.008942395768437,0.00432129530706,0,0.104413716949876,0.516404051305623,0.449638463757213,0.002251634283049,0,0.001669309948122,0.00239096220294,0.011931804324764,0.01055241829384,0.052999761225189,1.02480479584427,0.083801409938154,7.30765776773e-4,0.001216605651002,5.6783680682e-4,0.001497737991314,0.076216086930853,0.087486393198704,0.2002686543642,0.001493754897271,0.062528585976783,0.030249019534978,0.030367680778647,0.03803158297774,7.39618943739e-4,0.017811694272520998,0.006281392819768,0.069824800024058,0.036952913243102,0.038231141788611,0.017691207960719,0.031996711586477,1.68333551993453,0.289396121659719,0.005473058491779,0.0505754463888,9.33292016909753,7.15581214030453,0.226349590603794,0.014907753145058,0.894063959691199,5.37068029605008,5.03367224222962,3.20076559460466,0.169493344422756,0.017517842563911,0.227954886367488,0.146362280449028,1.61465640884705,1.03857096229525,0.011240928941349,0.04140385083101,0.140639427384333,0.055709894666136,0.013891290899913,0.119441792161691,0,0.010585843438993,0.359342887963055,0.320113286139116,0.083972807640199,0.01474971183785,0.014990574944503,0.048755017510732,0.271638265939919,0.180253715679156,0.193698386302579,0.091509480319554,0.006388698690737,0.003918320174419,0.082412303024026,0.392281548486823,0.075402514685879,0.030696771597901,0.02733622070238,0.038987267715784,0.008752520810247,0.025416763985121,0.028015803043696,0.005943131976235,0.001501675101743,0,0,0.001525188616111,9.79182939438e-4,0.62421417731688,0.246883060516863,0.009381983370681,0.066291276989937,1.22401257750462,1.59031649402938,0.681809983936587,0.289181738614384,0.027409264188058,0.007982838128103,0.013702637204718,0,0.037905607915061,0.097001266883457,1.4515411149558901,0.47064801182826,0.111003655827547,0.003405267251412,0.015398526644132,0,0.071361693355321,0.077232051834016,0.003291983149241,0.006781826142258,0.004404682749726,0.297573002649135,0.184644246185906,0.004066835471571,0.447244409740446,0.59846291377807,0.607007844195953,0.032477668700926,0.093425663359352,0.093518350352037,0.416400734813971,1.21164701333087,0.532283536010632,0.181141917334486,0.033809061568746,0.024563529486256,0.066001888006441,0.163545879611078,0.17457834504805,0.120348927337298,0.003277765675437,0.034864602818134,4.27451534359e-4,0.001603480973823,0.163753800633734,0.007008355406759,0.055066469007357,0.143688467080179,0.084441329001332,0.034524239207796,0,0.008553253342386,0.014176764676244,0.019969586182418,0.039247966092201,0.036796531443627,0,0.636502839283614,0.348470416942898,0.018518035555779,0.036617888708176,0.580542008757735,1.25817374567399,0.240516922894068,0.268921821841567,0.006190542792138,0.014414588684982,0.021848358551054,0,3.757040649352,0.360033400979547,0.047875140297213,0.073371287521012,0.061253865944394,0,0.263645035500702,4.82383494612856,0.655704359344742,0.037374349577887,0.015434738447565,0.067586257964083,0.286919319100907,0.152170898502555,0.160992987438289,0.425888522715327,0.034244175733101,0.0286007385733,0.209711692311282,0.155311143060419,0.001142520955884,0.168697862052436,0.250763872076375,0,0.019033618861186,0.011063991259964,0,0,0.086088264369587,0.031021749539575,0.015000832107876,0,0.131293288673261,0.099922016706455,0.465140350875134,4.30991826761145,0.109907457459219,0.020587131805722,0.505268169051001,0.225394300215837,0.036796610856292,0.456181623521232,0.117346313457121,0.236995398084617,0.043705073738724,0,0.422423305184875,1.2520653477206,0.278515943075064,0.00865960986315,0.025006301566879,0.968304518823689,1.05887686926582,0.066657150123963,7.98699821386284,3.00456017793407,0.574329133457558,0.145611709512103,0.110669879535751,0.349949738704017,3.28665450984197,3.0153315709013,2.21630294742715,0.73026809118905,0.172971239340023,0.034536059691605,0.022603952444377,0.106133052879676,0.180973877489583,0.395769698205894,0.015215868188716,0.016414503464139,0.237512306651608
n12,0.032545394438914,0.006766266589554,0.005133855363451,0.140338089678574,0.12148405166204,0.005792737804058,0,0,0.021203000482586,0.052877449673261,0.016908365000907,0,0.009363361832902,0.012674234296346,0.001578747522746,0.009215847444472,0.002302516984605,0.006887977623503,0.080280810860221,0.284280404393131,0.004388779484864,0.00546618495706,0.010179337011143,0.004983686373274,0.005068369163973,0.016175151647635,0.018602152546287,0.001865723738329,0.001852192420681,0.010854843974552,0.002266288176674,0.026590168239891,0.030790912746838,0.006644539009508,7.56778169896e-4,0.014425398327984,0.004423008505254,0.021990922666862,0.003142433400048,0.004445701559373,0.104068499880114,0.027485726558882,0.103240672649114,0.1074072225691,0.00362166220449,0.012287187018869,0.003892928453248,0.010258793812617,0.004659719524974,0.001740172371807,0,0.002661655905096,0.29503954025474,0.122146265804047,0.013194648307055,0.001716879530279,0.208396762478958,0.299940072071141,0.114740486734326,0.049815243222286,0.314555072415097,0.047092602793143,0.023083896639165,0.020127946757617,0.014154247076546,0.012288699479531,0.002143304824994,5.42159944305e-4,0.008823465509135,0.021128951961575,0.007376476105855,0.013001815767833,0.018293427804874,1.01681485074119,0.065131312495934,0.003286576231953,0.008315863546387,0.03708580259534,0.023184686391297,0.011747713697458,0.266282882692117,0.810714776286742,0.447073136175013,0.014780029983728,0.020567563938239,0.01586832987356,0.002665901675986,0.032657008724491,0.060002077340159,0.374265895273399,0.023562932115285,0.005578050202199,0.015262861156693,0.027718720305997,0.032713753390073,0.011511728337879,0.009326660703206,0.009885010453504,5.84498702317e-4,0.051243344098675,0.018542816609638,0.00598687612557,0.004239418300165,0.082917444292118,0.360330182114949,0.157422091203304,0.002826116782568,6.59745973083e-4,9.48144961275e-4,0.002017695265841,0.010581132779124,0.005043429201187,0.03371571599634,0.303370093102371,0.04221264106017,3.36571798418e-4,9.74812549941e-4,4.3587994188e-4,0.001163753566397,0.02930326109636,0.053272447261333,0.113847892746341,0.003622441007276,0.06127180014667,0.035192772608359,0.015552769343738,0.031284356520723,0.001920471072388,0.017419470110528,0.006348822819488,0.077744437206379,0.029414567948345,0.026272139764795,0.014160077493956,0.047674407615907,1.15279978827357,0.569253335501173,0.036386757293142,0.08642408377725,10.5682839961467,4.99499839937976,0.245380458108294,0.025614892470037,0.874489606792426,5.51673696210497,3.46092019468611,2.4105004228356,0.18805288567242,0.014375503619018,0.236309020923819,0.217135929204676,1.31429786501866,0.879757503082507,0.014563777794549,0.037413399184075,0.109256983660363,0.060302032899673,0.013444777922304,0.114363875667621,0.004154580291518,0,0.407410090643985,0.282082383380959,0.079191967952626,0.006842069973562,0.025075581860247,0.081465194667858,0.207023173833291,0.125072228469881,0.149592908193948,0.149265279852467,0.006900488720011,0.004491212649472,0.074300823511685,0.282548326763789,0.086225170090661,0.030633871940024,0.018413352315751,0.038751928926885,0.02013275650562,0.031577462293229,0.019245952896726,0.012731500251361,0.001412762239008,0,0.002977372938543,0.002340483418058,0.015904645965019,0.932015957017862,0.31854198925502,0.024170301857237,0.12364815764460001,1.14123604083778,2.04298754551756,0.757203826418562,0.233802656925738,0.027834704785817,0.011770811050852,0.022753784197368,0.006608926371988,0.027267751389824,0.119978775195965,1.19313873389983,0.410162181885507,0.112100285237274,0,0.005702433085105,0.012872351416225,0.039979811435961,0.075528258888331,0.007183481173092,0.018644607203256,0.037954935688967,0.882870473393926,0.383929030461341,0.009787600631079,0.991972664546591,0.888854795959433,0.910430193889556,0.08967210000723,0.211419535319483,0.176312540040992,0.343290925169683,1.51149768406007,0.862207809954948,0.397954575389432,0.086574450297475,0.092150292970034,0.062057371932716,0.286383112668468,0.387089977557946,0.402209736829784,0.076870683006095,0.086164326382456,0,0.002891473395002,0.137140307444513,0.00498419981824,0.067235551384755,0.157084491425731,0.054355999344119,0.013943546753921,0.002394843029825,0.00606028961239,0.022807597127076,0.017121731321443,0.061020052818399,0.071922249693919,0.006762238812488,1.14998599326369,0.344182352545651,0.012960594950342,0.102587599362763,1.06412033474396,1.20953538429351,0.272505054950155,0.21398776800419,0.010758020536378,0.007176786599658,0.024670245767824,0.192650975052849,3.27660205134583,0.332505658387935,0.053604764998442,0.066578085884821,0.082562339438948,0.002790467050166,0.349281705700448,5.56305706005037,0.805492070340192,0.039694411315035,0.015132096191542,0.092164462512366,0.3151043771345,0.179780054188981,0.294843864390594,0.39241913134334,0.051215231449085,0.0328595094756,0.237947726306594,0.194176740831069,0.01547443079534,0.142910301229893,0.353197055172573,0.012564518481173,0.018704915079174,0.011751703044305,0.008012010518143,0,0.101909899014608,0.048636098456848,0.014902994544917,0.009642156144507,0.1189559707225,0.080297989191244007,0.666352312211115,4.31470349226862,0.120944572663928,0.022749819805525,0.336838004944064,0.152213934803107,0.019386599265211,0.383873148646445,0.057448269139719,0.197360250655342,0.0303614372829,0,0.389592527241387,1.07238820699008,0.131141939708585,0.011156205164924,0.021634161656631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001579143832861,0,0,7.46581038539e-4,0.001570234433245
